station,station_name,valid(UTC),tmpf,sknt,vis1_coeff,vis2_coeff,vis3_coeff,ptype,precip,
MDW,Chicago Midway,2023-04-20 03:00,51,4,0.077,,,NP,0,
MDW,Chicago Midway,2023-04-20 04:00,53,3,0.086,,,NP,0,
MDW,Chicago Midway,2023-04-20 05:00,53,2,0.099,,,NP,0,
MDW,Chicago Midway,2023-04-20 06:00,52,1,0.127,,,NP,0,
MDW,Chicago Midway,2023-04-20 07:00,56,4,0.111,,,NP,0,
MDW,Chicago Midway,2023-04-20 08:00,64,8,0.059,,,NP,0,
MDW,Chicago Midway,2023-04-20 09:00,66,9,0.051,,,NP,0,
MDW,Chicago Midway,2023-04-20 10:00,65,6,0.062,,,NP,0,
MDW,Chicago Midway,2023-04-20 11:00,64,12,0.072,,,?1,0,
MDW,Chicago Midway,2023-04-20 12:00,62,13,0.075,,,NP,0,
MDW,Chicago Midway,2023-04-20 13:00,64,10,0.064,,,NP,0,
MDW,Chicago Midway,2023-04-20 14:00,69,15,0.061,,,NP,0,
MDW,Chicago Midway,2023-04-20 15:00,71,16,0.052,,,NP,0,
MDW,Chicago Midway,2023-04-20 16:00,72,17,0.068,,,NP,0,
MDW,Chicago Midway,2023-04-20 17:00,70,12,0.057,,,NP,0,
MDW,Chicago Midway,2023-04-20 18:00,70,9,0.069,,,NP,0,
MDW,Chicago Midway,2023-04-20 19:00,76,11,0.062,,,NP,0,
MDW,Chicago Midway,2023-04-20 20:00,80,19,0.064,,,NP,0,
MDW,Chicago Midway,2023-04-20 21:00,80,22,0.06,,,NP,0,
MDW,Chicago Midway,2023-04-20 22:00,79,18,0.067,,,NP,0,
MDW,Chicago Midway,2023-04-20 23:00,78,20,0.06,,,NP,0,
MDW,Chicago Midway,2023-04-21 00:00,71,20,0.196,,,P ,0,
MDW,Chicago Midway,2023-04-21 01:00,65,9,0.053,,,NP,0,
MDW,Chicago Midway,2023-04-21 02:00,63,17,0.06,,,NP,0,
MDW,Chicago Midway,2023-04-21 03:00,57,17,0.078,,,NP,0,
MDW,Chicago Midway,2023-04-21 04:00,53,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 05:00,51,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 06:00,49,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 07:00,49,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 08:00,48,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 09:00,47,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 10:00,47,8,0.052,,,NP,0,
MDW,Chicago Midway,2023-04-21 11:00,46,6,0.072,,,NP,0,
MDW,Chicago Midway,2023-04-21 12:00,46,5,0.057,,,NP,0,
MDW,Chicago Midway,2023-04-21 13:00,47,7,0.053,,,NP,0,
MDW,Chicago Midway,2023-04-21 14:00,48,7,0.053,,,NP,0,
MDW,Chicago Midway,2023-04-21 15:00,49,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 16:00,52,8,0.051,,,NP,0,
MDW,Chicago Midway,2023-04-21 17:00,53,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 18:00,55,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 19:00,59,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 20:00,63,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 21:00,62,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 22:00,63,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-21 23:00,60,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 00:00,58,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 01:00,56,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 02:00,53,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 03:00,50,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 04:00,49,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 05:00,48,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 06:00,46,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 07:00,45,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 08:00,43,4,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 09:00,43,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 10:00,43,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 11:00,41,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 12:00,42,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 13:00,42,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 14:00,43,8,0.057,,,NP,0,
MDW,Chicago Midway,2023-04-22 15:00,43,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 16:00,45,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 17:00,43,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 18:00,38,13,0.264,,,S-,0,
MDW,Chicago Midway,2023-04-22 19:00,44,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 20:00,45,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 21:00,45,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 22:00,43,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-22 23:00,42,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 00:00,42,2,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 01:00,40,12,0.225,,,R-,0,
MDW,Chicago Midway,2023-04-23 02:00,40,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 03:00,41,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 04:00,40,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 05:00,40,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 06:00,40,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 07:00,39,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 08:00,38,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 09:00,37,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 10:00,37,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 11:00,36,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 12:00,37,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 13:00,38,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 14:00,40,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 15:00,41,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 16:00,42,3,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 17:00,42,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 18:00,42,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 19:00,42,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 20:00,42,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 21:00,42,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 22:00,41,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-23 23:00,41,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 00:00,41,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 01:00,41,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 02:00,40,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 03:00,40,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 04:00,40,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 05:00,39,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 06:00,39,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 07:00,38,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 08:00,38,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 09:00,37,3,0.053,,,NP,0,
MDW,Chicago Midway,2023-04-24 10:00,36,6,0.06,,,NP,0,
MDW,Chicago Midway,2023-04-24 11:00,37,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 12:00,38,6,0.056,,,NP,0,
MDW,Chicago Midway,2023-04-24 13:00,41,6,0.06,,,NP,0,
MDW,Chicago Midway,2023-04-24 14:00,45,4,0.061,,,NP,0,
MDW,Chicago Midway,2023-04-24 15:00,48,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 16:00,47,6,0.052,,,NP,0,
MDW,Chicago Midway,2023-04-24 17:00,49,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 18:00,50,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 19:00,51,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 20:00,51,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 21:00,54,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-24 22:00,50,12,0.064,,,NP,0,
MDW,Chicago Midway,2023-04-24 23:00,49,11,0.064,,,NP,0,
MDW,Chicago Midway,2023-04-25 00:00,49,8,0.069,,,NP,0,
MDW,Chicago Midway,2023-04-25 01:00,48,6,0.075,,,NP,0,
MDW,Chicago Midway,2023-04-25 02:00,48,5,0.071,,,NP,0,
MDW,Chicago Midway,2023-04-25 03:00,48,3,0.071,,,NP,0,
MDW,Chicago Midway,2023-04-25 04:00,48,7,0.085,,,NP,0,
MDW,Chicago Midway,2023-04-25 05:00,46,6,0.305,,,R-,0,
MDW,Chicago Midway,2023-04-25 06:00,45,4,0.103,,,?1,0,
MDW,Chicago Midway,2023-04-25 07:00,45,3,0.122,,,NP,0,
MDW,Chicago Midway,2023-04-25 08:00,45,5,0.116,,,NP,0,
MDW,Chicago Midway,2023-04-25 09:00,43,6,0.167,,,?2,0,
MDW,Chicago Midway,2023-04-25 10:00,42,6,0.262,,,?1,0,
MDW,Chicago Midway,2023-04-25 11:00,42,6,0.29,,,NP,0,
MDW,Chicago Midway,2023-04-25 12:00,42,7,0.364,,,?1,0,
MDW,Chicago Midway,2023-04-25 13:00,41,10,0.16,,,NP,0,
MDW,Chicago Midway,2023-04-25 14:00,40,9,0.194,,,NP,0,
MDW,Chicago Midway,2023-04-25 15:00,40,7,0.882,,,R-,0,
MDW,Chicago Midway,2023-04-25 16:00,41,7,0.179,,,NP,0,
MDW,Chicago Midway,2023-04-25 17:00,42,9,0.183,,,NP,0,
MDW,Chicago Midway,2023-04-25 18:00,46,15,0.089,,,NP,0,
MDW,Chicago Midway,2023-04-25 19:00,46,14,0.078,,,NP,0,
MDW,Chicago Midway,2023-04-25 20:00,48,12,0.079,,,NP,0,
MDW,Chicago Midway,2023-04-25 21:00,44,13,0.08,,,NP,0,
MDW,Chicago Midway,2023-04-25 22:00,45,14,0.081,,,NP,0,
MDW,Chicago Midway,2023-04-25 23:00,43,11,0.072,,,NP,0,
MDW,Chicago Midway,2023-04-26 00:00,42,12,0.06,,,NP,0,
MDW,Chicago Midway,2023-04-26 01:00,41,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 02:00,40,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 03:00,39,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 04:00,39,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 05:00,38,4,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 06:00,36,4,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 07:00,35,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 08:00,34,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 09:00,36,7,0.061,,,NP,0,
MDW,Chicago Midway,2023-04-26 10:00,36,6,0.053,,,NP,0,
MDW,Chicago Midway,2023-04-26 11:00,37,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 12:00,41,4,0.055,,,NP,0,
MDW,Chicago Midway,2023-04-26 13:00,43,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 14:00,45,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 15:00,45,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 16:00,47,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 17:00,47,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 18:00,47,4,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 19:00,48,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 20:00,48,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 21:00,49,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 22:00,48,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-26 23:00,46,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 00:00,45,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 01:00,44,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 02:00,43,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 03:00,42,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 04:00,42,4,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 05:00,41,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 06:00,41,4,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-27 07:00,40,3,0.057,,,NP,0,
MDW,Chicago Midway,2023-04-27 08:00,40,2,0.108,,,NP,0,
MDW,Chicago Midway,2023-04-27 09:00,39,3,0.116,,,NP,0,
MDW,Chicago Midway,2023-04-27 10:00,38,4,0.128,,,NP,0,
MDW,Chicago Midway,2023-04-27 11:00,38,3,0.084,,,NP,0,
MDW,Chicago Midway,2023-04-27 12:00,41,5,0.063,,,NP,0,
MDW,Chicago Midway,2023-04-27 13:00,45,7,0.058,,,NP,0,
MDW,Chicago Midway,2023-04-27 14:00,50,9,0.056,,,NP,0,
MDW,Chicago Midway,2023-04-27 15:00,55,10,0.071,,,NP,0,
MDW,Chicago Midway,2023-04-27 16:00,58,9,0.066,,,NP,0,
MDW,Chicago Midway,2023-04-27 17:00,60,8,0.074,,,NP,0,
MDW,Chicago Midway,2023-04-27 18:00,63,9,0.076,,,NP,0,
MDW,Chicago Midway,2023-04-27 19:00,64,,0.075,,,NP,0,
MDW,Chicago Midway,2023-04-27 20:00,65,,0.084,,,NP,0,
MDW,Chicago Midway,2023-04-27 21:00,65,9,0.079,,,NP,0,
MDW,Chicago Midway,2023-04-27 22:00,64,13,0.077,,,NP,0,
MDW,Chicago Midway,2023-04-27 23:00,61,10,0.071,,,NP,0,
MDW,Chicago Midway,2023-04-28 00:00,59,11,0.083,,,NP,0,
MDW,Chicago Midway,2023-04-28 01:00,56,12,0.084,,,NP,0,
MDW,Chicago Midway,2023-04-28 02:00,53,9,0.09,,,NP,0,
MDW,Chicago Midway,2023-04-28 03:00,52,5,0.093,,,NP,0,
MDW,Chicago Midway,2023-04-28 04:00,52,6,0.092,,,NP,0,
MDW,Chicago Midway,2023-04-28 05:00,50,7,0.124,,,NP,0,
MDW,Chicago Midway,2023-04-28 06:00,50,6,0.11,,,NP,0,
MDW,Chicago Midway,2023-04-28 07:00,50,5,0.089,,,NP,0,
MDW,Chicago Midway,2023-04-28 08:00,51,6,0.073,,,NP,0,
MDW,Chicago Midway,2023-04-28 09:00,51,5,0.082,,,NP,0,
MDW,Chicago Midway,2023-04-28 10:00,50,5,0.088,,,NP,0,
MDW,Chicago Midway,2023-04-28 11:00,50,5,0.101,,,NP,0,
MDW,Chicago Midway,2023-04-28 12:00,50,6,0.098,,,NP,0,
MDW,Chicago Midway,2023-04-28 13:00,51,5,0.11,,,NP,0,
MDW,Chicago Midway,2023-04-28 14:00,54,6,0.12,,,NP,0,
MDW,Chicago Midway,2023-04-28 15:00,56,6,0.112,,,NP,0,
MDW,Chicago Midway,2023-04-28 16:00,56,7,0.1,,,NP,0,
MDW,Chicago Midway,2023-04-28 17:00,58,8,0.091,,,NP,0,
MDW,Chicago Midway,2023-04-28 18:00,60,9,0.095,,,NP,0,
MDW,Chicago Midway,2023-04-28 19:00,58,10,0.084,,,NP,0,
MDW,Chicago Midway,2023-04-28 20:00,59,10,0.084,,,NP,0,
MDW,Chicago Midway,2023-04-28 21:00,60,9,0.072,,,NP,0,
MDW,Chicago Midway,2023-04-28 22:00,60,9,0.082,,,NP,0,
MDW,Chicago Midway,2023-04-28 23:00,60,11,0.071,,,NP,0,
MDW,Chicago Midway,2023-04-29 00:00,58,6,0.068,,,NP,0,
MDW,Chicago Midway,2023-04-29 01:00,53,8,0.073,,,NP,0,
MDW,Chicago Midway,2023-04-29 02:00,52,5,0.077,,,NP,0,
MDW,Chicago Midway,2023-04-29 03:00,50,3,0.098,,,NP,0,
MDW,Chicago Midway,2023-04-29 04:00,48,5,0.095,,,NP,0,
MDW,Chicago Midway,2023-04-29 05:00,49,3,0.105,,,NP,0,
MDW,Chicago Midway,2023-04-29 06:00,49,1,0.109,,,NP,0,
MDW,Chicago Midway,2023-04-29 07:00,46,2,0.112,,,NP,0,
MDW,Chicago Midway,2023-04-29 08:00,44,3,0.116,,,NP,0,
MDW,Chicago Midway,2023-04-29 09:00,45,2,0.127,,,NP,0,
MDW,Chicago Midway,2023-04-29 10:00,44,5,0.122,,,NP,0,
MDW,Chicago Midway,2023-04-29 11:00,44,4,0.14,,,NP,0,
MDW,Chicago Midway,2023-04-29 12:00,47,6,0.136,,,NP,0,
MDW,Chicago Midway,2023-04-29 13:00,51,3,0.126,,,NP,0,
MDW,Chicago Midway,2023-04-29 14:00,56,7,0.097,,,NP,0,
MDW,Chicago Midway,2023-04-29 15:00,58,10,0.055,,,NP,0,
MDW,Chicago Midway,2023-04-29 16:00,56,6,0.089,,,?1,0,
MDW,Chicago Midway,2023-04-29 17:00,52,12,0.191,,,R-,0,
MDW,Chicago Midway,2023-04-29 18:00,50,8,0.495,,,R-,0,
MDW,Chicago Midway,2023-04-29 19:00,50,10,0.1,,,NP,0,
MDW,Chicago Midway,2023-04-29 20:00,55,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-29 21:00,57,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-29 22:00,58,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-29 23:00,56,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 00:00,55,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 01:00,54,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 02:00,51,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 03:00,49,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 04:00,47,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 05:00,46,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 06:00,45,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-04-30 07:00,45,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 06:00,43,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 07:00,42,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 08:00,42,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 09:00,41,9,0.05,,,?1,0,
MDW,Chicago Midway,2023-05-01 10:00,41,17,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 11:00,41,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 12:00,42,14,0.072,,,?2,0,
MDW,Chicago Midway,2023-05-01 13:00,43,13,0.066,,,P ,0,
MDW,Chicago Midway,2023-05-01 14:00,43,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-01 15:00,43,15,0.064,,,P ,0,
MDW,Chicago Midway,2023-05-01 16:00,42,22,0.231,,,P ,0,
MDW,Chicago Midway,2023-05-01 17:00,41,23,0.219,,,P ,0,
MDW,Chicago Midway,2023-05-01 18:00,41,16,0.191,,,R-,0,
MDW,Chicago Midway,2023-05-01 19:00,43,14,0.135,,,?3,0,
MDW,Chicago Midway,2023-05-01 20:00,44,12,0.142,,,R-,0,
MDW,Chicago Midway,2023-05-01 21:00,45,13,0.122,,,P ,0,
MDW,Chicago Midway,2023-05-01 22:00,46,11,0.109,,,?3,0,
MDW,Chicago Midway,2023-05-01 23:00,47,13,0.051,,,?2,0,
MDW,Chicago Midway,2023-05-02 00:00,49,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 01:00,50,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 02:00,50,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 03:00,50,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 04:00,49,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 05:00,49,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 06:00,47,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 07:00,46,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 08:00,45,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 09:00,44,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 10:00,43,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 11:00,43,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 12:00,44,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 13:00,45,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 14:00,48,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 15:00,50,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 16:00,53,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 17:00,53,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 18:00,54,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 19:00,55,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 20:00,49,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 21:00,48,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 22:00,47,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-02 23:00,47,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 00:00,48,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 03:00,48,19,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 04:00,47,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 05:00,46,15,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 06:00,45,16,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 07:00,45,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 08:00,44,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 09:00,43,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 10:00,42,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 11:00,42,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 12:00,42,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 13:00,43,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 14:00,45,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 15:00,48,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 16:00,51,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 17:00,53,5,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-03 18:00,54,11,0.052,,,NP,0,
MDW,Chicago Midway,2023-05-03 19:00,51,10,0.058,,,NP,0,
MDW,Chicago Midway,2023-05-03 20:00,53,9,0.073,,,NP,0,
MDW,Chicago Midway,2023-05-03 21:00,53,7,0.054,,,NP,0,
MDW,Chicago Midway,2023-05-03 22:00,52,8,0.065,,,NP,0,
MDW,Chicago Midway,2023-05-03 23:00,52,6,0.063,,,NP,0,
MDW,Chicago Midway,2023-05-04 00:00,50,7,0.064,,,NP,0,
MDW,Chicago Midway,2023-05-04 01:00,48,6,0.084,,,NP,0,
MDW,Chicago Midway,2023-05-04 02:00,47,4,0.09,,,NP,0,
MDW,Chicago Midway,2023-05-04 03:00,47,3,0.092,,,NP,0,
MDW,Chicago Midway,2023-05-04 04:00,48,4,0.094,,,NP,0,
MDW,Chicago Midway,2023-05-04 05:00,47,3,0.068,,,NP,0,
MDW,Chicago Midway,2023-05-04 06:00,46,3,0.111,,,NP,0,
MDW,Chicago Midway,2023-05-04 07:00,45,6,0.117,,,NP,0,
MDW,Chicago Midway,2023-05-04 08:00,43,2,0.116,,,NP,0,
MDW,Chicago Midway,2023-05-04 09:00,43,3,0.119,,,NP,0,
MDW,Chicago Midway,2023-05-04 10:00,42,2,0.121,,,NP,0,
MDW,Chicago Midway,2023-05-04 11:00,43,2,0.107,,,NP,0,
MDW,Chicago Midway,2023-05-04 12:00,46,5,0.083,,,NP,0,
MDW,Chicago Midway,2023-05-04 13:00,50,5,0.065,,,NP,0,
MDW,Chicago Midway,2023-05-04 14:00,55,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 15:00,59,8,0.051,,,NP,0,
MDW,Chicago Midway,2023-05-04 16:00,62,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 17:00,65,3,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 18:00,67,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 19:00,69,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 20:00,70,6,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 21:00,72,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 22:00,71,3,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-04 23:00,68,13,0.052,,,NP,0,
MDW,Chicago Midway,2023-05-05 00:00,64,12,0.052,,,NP,0,
MDW,Chicago Midway,2023-05-05 01:00,62,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 02:00,61,6,0.189,,,NP,0,
MDW,Chicago Midway,2023-05-05 03:00,64,9,0.056,,,NP,0,
MDW,Chicago Midway,2023-05-05 04:00,63,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 05:00,62,11,0.053,,,NP,0,
MDW,Chicago Midway,2023-05-05 06:00,60,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 07:00,59,13,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 08:00,58,9,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 09:00,58,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 10:00,56,7,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 11:00,56,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 12:00,57,8,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 13:00,61,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 14:00,65,11,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 15:00,68,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 16:00,71,14,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 17:00,75,18,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 18:00,77,18,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 19:00,77,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 20:00,79,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 21:00,78,10,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 22:00,78,12,0.05,,,NP,0,
MDW,Chicago Midway,2023-05-05 23:00,77,13,0.05,,,NP,0,
